"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-04-30,"Desert View","AZ","Phoenix","Maricopa","Phoenix",204,1787,0.00336889387984278,0.0353418308227115,0.037746806039489,16267
2014-04-30,"Gulfton","TX","Houston","Harris","Houston",205,1375,0.00880410858400587,0.042456406368461,0.143926788685524,1171
2014-04-30,"Portage Park","IL","Chicago","Cook","Chicago",206,1797,0.00672268907563025,0.0393290919606709,0.172211350293542,7663
2014-04-30,"Briargate","CO","Colorado Springs","El Paso","Colorado Springs",207,1509,0.00801603206412826,0.00332446808510638,-0.0156555772994129,13230
2014-04-30,"Richmond","PA","Philadelphia","Philadelphia","Philadelphia",208,921,0.00217627856365615,0.00876232201533406,0.0537757437070938,16403
2014-04-30,"Salem","VA","Virginia Beach","Virginia Beach City","Virginia Beach",209,1564,0.00385109114249037,0.00838168923275306,0.0269205515430072,13722
2014-04-30,"Rego Park","NY","New York","Queens","New York",210,2035,-0.0014720314033366,0.00742574257425743,0.0516795865633075,3057
2014-04-30,"Carmel Valley","CA","San Diego","San Diego","San Diego",211,3478,-0.00968109339407745,-0.0136131593874078,0.061012812690665,14392
2014-04-30,"West Adams","CA","Los Angeles","Los Angeles","Los Angeles",212,2119,0.0119388729703916,0.0182604517059106,0.0119388729703916,1414
2014-04-30,"Jefferson Park","IL","Chicago","Cook","Chicago",213,1776,0.0102389078498294,0.0373831775700935,0.16688567674113,9713
2014-04-30,"Allapattah","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",214,1399,-0.00568585643212509,0.0028673835125448,0.0753266717909301,3465
2014-04-30,"Kew Gardens Hills","NY","New York","Queens","New York",215,2128,-0.0028116213683224,-0.00374531835205993,0.0581800099453008,3721
2014-04-30,"Valley High-North Laguna","CA","Sacramento","Sacramento","Sacramento",216,1302,0.00153846153846154,0.0124416796267496,0.0308788598574822,10054
2014-04-30,"Rancho Bernardo","CA","San Diego","San Diego","San Diego",217,2277,0.00264200792602378,0.0138023152270703,0.0660112359550562,14983
2014-04-30,"Canyon Country","CA","Los Angeles","Los Angeles","Santa Clarita",218,2187,0.000915331807780321,0.00783410138248848,0.0345316934720908,12663
2014-04-30,"Newhall","CA","Los Angeles","Los Angeles","Santa Clarita",219,2241,0.000446428571428571,0.00178810907465355,0.034148592524227,8979
2014-04-30,"Anaheim Hills","CA","Los Angeles","Orange","Anaheim",220,2801,0.00864241987756572,0.0192867540029112,0.0148550724637681,14918
2014-04-30,"Humboldt Park","IL","Chicago","Cook","Chicago",221,1549,0.00846354166666667,0.0430976430976431,0.0832167832167832,3326
2014-04-30,"Bay Area","TX","Corpus Christi","Nueces","Corpus Christi",222,1455,0.0174825174825175,0.0659340659340659,0.127906976744186,11251
2014-04-30,"Ocean Parkway","NY","New York","Kings","New York",223,2352,-0.00169779286926995,0.00127713920817369,0.00944206008583691,2553
2014-04-30,"Ocean Hill","NY","New York","Kings","New York",224,2111,-0.00330500472143532,0.0144161460836136,0.0803480040941658,442
2014-04-30,"Southeast Anaheim","CA","Los Angeles","Orange","Anaheim",225,2365,-0.00168847615027438,0.00467289719626168,0.0534521158129176,6479
2014-04-30,"Montbello","CO","Denver","Denver","Denver",226,1457,0.00552104899930987,0.0340667139815472,0.121632024634334,6861
2014-04-30,"Greater Heights","TX","Houston","Harris","Houston",227,1968,0.0102669404517454,0.0160041300980898,0.0730643402399128,14188
2014-04-30,"Parkchester","NY","New York","Bronx","New York",228,1864,0.00539374325782093,0.0489589195272932,0.124246079613993,12154
2014-04-30,"River Oaks-Kirby-Balmoral","TN","Memphis","Shelby","Memphis",229,1371,-0.000728862973760933,0.0140532544378698,0,8583
2014-04-30,"Oak Forest - Garden Oaks","TX","Houston","Harris","Houston",230,1722,0.00760678759508484,0.0183323477232407,0.182692307692308,13089
2014-04-30,"North Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",231,2684,0.00750750750750751,-0.029645697758496,-0.059235892043463,13506
2014-04-30,"Frankford","PA","Philadelphia","Philadelphia","Philadelphia",232,913,0.00661521499448732,0.0328054298642534,0.0591647331786543,11055
2014-04-30,"East Boston","MA","Boston","Suffolk","Boston",233,2198,0.0050297210791038,0.0324095819633631,0.118575063613232,2218
2014-04-30,"Harbor Gateway","CA","Los Angeles","Los Angeles","Los Angeles",234,2103,0.00333969465648855,0.00911708253358925,0.00381861575178998,5218
2014-04-30,"Parkway Village-Oakhaven","TN","Memphis","Shelby","Memphis",235,833,-0.00239520958083832,-0.00358851674641148,0.00603864734299517,9404
2014-04-30,"Mar Vista","CA","Los Angeles","Los Angeles","Los Angeles",236,3418,0.0112426035502959,0.0360715368293422,0.0497542997542998,8251
2014-04-30,"Coral Way","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",237,2077,0.000963855421686747,0.0211406096361849,0.11546723952739,7747
2014-04-30,"Back of the Yards","IL","Chicago","Cook","Chicago",238,1247,-0.0024,-0.0103174603174603,0.000802568218298555,2707
2014-04-30,"Watts","CA","Los Angeles","Los Angeles","Los Angeles",239,1730,0.00348027842227378,0.0140679953106682,0.0140679953106682,3696
2014-04-30,"South End","WA","Seattle","Pierce","Tacoma",240,1235,0.000810372771474879,-0.00161681487469685,0.0300250208507089,12010
2014-04-30,"Mid Wilshire","CA","Los Angeles","Los Angeles","Los Angeles",241,3396,-0.00556368960468521,-0.0232959447799827,-0.063430777716492,5603
2014-04-30,"Bayside","VA","Virginia Beach","Virginia Beach City","Virginia Beach",242,1354,-0.00147492625368732,-0.00878477306002928,-0.012399708242159,12703
2014-04-30,"Briarforest Area","TX","Houston","Harris","Houston",243,2082,0.0175953079178886,0.0332506203473945,0.110992529348986,10573
2014-04-30,"Lawncrest","PA","Philadelphia","Philadelphia","Philadelphia",244,970,0.00831600831600832,0.0221285563751317,0.00103199174406605,10074
2014-04-30,"North","TX","Dallas-Fort Worth","Tarrant","Arlington",245,1610,0.00436681222707424,0.0170562223626027,0.0164141414141414,7522
2014-04-30,"Gage Park","IL","Chicago","Cook","Chicago",246,1289,0.00077639751552795,-0.00693374422187982,0.0173638516179953,4510
2014-04-30,"Studio City","CA","Los Angeles","Los Angeles","Los Angeles",247,3388,0.00385185185185185,0.00504301394245031,0.0525007766387077,10635
2014-04-30,"North Ironbound","NJ","New York","Essex","Newark",248,1542,-0.0252844500632111,0.0111475409836066,0.0293724966622163,4187
2014-04-30,"Greater Greenspoint","TX","Houston","Harris","Houston",249,1143,0.00527704485488127,0.00616197183098592,0.0457456541628545,2883
2014-04-30,"Crenshaw","CA","Los Angeles","Los Angeles","Los Angeles",250,2261,0.00488888888888889,0.0161797752808989,0.0184684684684685,5698
2014-04-30,"Cragin","IL","Chicago","Cook","Chicago",251,1659,0.00973828362751065,0.0196681007990166,0.164210526315789,3615
2014-04-30,"North Cheyenne","NV","Las Vegas","Clark","Las Vegas",252,1163,0.00345125107851596,-0.000859106529209622,0.0310283687943262,13379
2014-04-30,"Arleta","CA","Los Angeles","Los Angeles","Los Angeles",253,2139,0.00281293952180028,0.00991501416430595,0.0418899171943497,7044
2014-04-30,"Bridgeport","IL","Chicago","Cook","Chicago",254,1584,-0.00314663310258024,-0.00189035916824197,0.044166117336849,4373
2014-04-30,"Lake View East","IL","Chicago","Cook","Chicago",255,1948,-0.00561510974987238,0.0490037695207324,0.147908073070124,14002
2014-04-30,"Laveen","AZ","Phoenix","Maricopa","Phoenix",256,1092,0.0111111111111111,0.0158139534883721,0.0292177191328935,12524
2014-04-30,"Melrose","NY","New York","Bronx","New York",257,1829,0.00439319055464031,0.0553952683208309,0.0867498514557338,758
2014-04-30,"North Park","CA","San Diego","San Diego","San Diego",258,1986,0.0101729399796541,0.0452631578947369,0.0546999468932554,7081
2014-04-30,"East Reno","NV","Reno","Washoe","Reno",259,1091,0.0177238805970149,0.0360873694207028,0.0738188976377953,8293
2014-04-30,"Edenvale - Seven Trees","CA","San Jose","Santa Clara","San Jose",260,2477,0.00732004880032533,0.0372696817420436,0.0316534777176177,6982
2014-04-30,"Silver Lake","CA","Los Angeles","Los Angeles","Los Angeles",261,2635,0.000759589821496392,0.00919188050555343,-0.0233506300963677,5164
2014-04-30,"Morris Park","NY","New York","Bronx","New York",262,1763,0.0202546296296296,0.0413467217956291,0.0815950920245399,1301
2014-04-30,"Green Valley North","NV","Las Vegas","Clark","Henderson",263,1252,-0.00159489633173844,-0.00239043824701195,-0.00159489633173844,12335
2014-04-30,"Woodhaven","NY","New York","Queens","New York",264,1837,0.00602409638554217,0.00989554700384827,0.0251116071428571,2386
2014-04-30,"Charleston Heights","NV","Las Vegas","Clark","Las Vegas",265,1010,0.0130391173520562,0.0233029381965552,0.0380267214799589,11108
2014-04-30,"Venice","CA","Los Angeles","Los Angeles","Los Angeles",266,3939,0.0236486486486486,0.0395882818685669,0.0950792326939116,7668
2014-04-30,"Kalihi-Palama","HI","Honolulu","Honolulu","Honolulu",267,1916,-0.00673924313115604,-0.0113519091847265,-0.0405608412618928,3737
2014-04-30,"Chatsworth","CA","Los Angeles","Los Angeles","Los Angeles",268,2490,0.00120627261761158,0.00120627261761158,0.00768919465803319,9649
2014-04-30,"Berryessa","CA","San Jose","Santa Clara","San Jose",269,2688,0.00863039399624766,0.0306748466257669,0.0782190132370638,10546
2014-04-30,"Wakefield","NY","New York","Bronx","New York",270,1731,0.0081537565521258,0.0359066427289048,0.051640340218712,1988
2014-04-30,"Westchester","CA","Los Angeles","Los Angeles","Los Angeles",271,2994,0.00808080808080808,0.011144883485309,0.0145713317519485,8418
2014-04-30,"Downtown","CA","Los Angeles","Los Angeles","Los Angeles",272,2134,-0.00187090739008419,0.00470809792843691,0.095482546201232,5349
2014-04-30,"Dyker Heights","NY","New York","Kings","New York",273,2308,-0.00431406384814495,0.012280701754386,0.0322003577817531,2436
2014-04-30,"Hyde Park","CA","Los Angeles","Los Angeles","Los Angeles",274,1998,0.00452488687782805,-0.00149925037481259,-0.00398803589232303,6384
2014-04-30,"South Loop","IL","Chicago","Cook","Chicago",275,1823,0.00385462555066079,0.0253093363329584,-0.0539699014011417,19492
2014-04-30,"Addicks Park Ten","TX","Houston","Harris","Houston",276,1464,0,0.00411522633744856,0.0555155010814708,754
2014-04-30,"Shelby Forest-Frayser","TN","Memphis","Shelby","Memphis",277,670,0,0.0075187969924812,-0.0190336749633968,10953
2014-04-30,"Powers","CO","Colorado Springs","El Paso","Colorado Springs",278,1316,0.0015220700152207,-0.00978179082016554,0.0123076923076923,11988
2014-04-30,"Hollis","NY","New York","Queens","New York",279,1980,0.00660904931367565,0.0339425587467363,0.135321100917431,4762
2014-04-30,"Southwest","NV","Reno","Washoe","Reno",280,1541,0.00521852576647097,0.0280186791194129,0.0890459363957597,11916
2014-04-30,"Rancho Charleston","NV","Las Vegas","Clark","Las Vegas",281,1092,0.0101757631822387,0.0158139534883721,0.0429799426934097,7078
2014-04-30,"Brentwood","CA","Los Angeles","Los Angeles","Los Angeles",282,6080,0.00529100529100529,-0.00588620013080445,0.0428816466552316,10291
2014-04-30,"Mattapan","MA","Boston","Suffolk","Boston",283,2224,0.0267774699907664,0.0682036503362152,0.129507364144236,2675
2014-04-30,"West Lawn","IL","Chicago","Cook","Chicago",284,1424,0.00211118930330753,-0.00280112044817927,0.0548148148148148,7383
2014-04-30,"Wolf Creek","TX","Dallas-Fort Worth","Dallas","Dallas",285,1162,0.00258843830888697,0.00780572419774501,0.0319715808170515,8679
2014-04-30,"La Sierra","CA","Riverside","Riverside","Riverside",286,1624,0,-0.00245700245700246,0.00185070943861814,5596
2014-04-30,"West","CA","Fresno","Fresno","Fresno",287,1163,-0.00852514919011083,-0.021043771043771,-0.00428082191780822,9346
2014-04-30,"St. Albans","NY","New York","Queens","New York",288,1841,0.00163220892274211,0.0104281009879254,0.0623196768609348,5643
2014-04-30,"Olney","PA","Philadelphia","Philadelphia","Philadelphia",289,940,0.0151187904967603,0.0341034103410341,0.0363836824696803,9730
2014-04-30,"Berclair-Highland Heights","TN","Memphis","Shelby","Memphis",290,692,-0.00144300144300144,-0.00574712643678161,-0.00574712643678161,12585
2014-04-30,"Southwest Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",291,1525,0.00793126239259749,0.0290148448043185,-0.0199228791773779,11739
2014-04-30,"South Boston","MA","Boston","Suffolk","Boston",292,2691,0.00372995151063036,0.00485436893203883,0.0330134357005758,7379
2014-04-30,"Riverview West","CA","Los Angeles","Orange","Santa Ana",293,2206,-0.00630630630630631,-0.00987432675044883,0.0198797965788257,4361
2014-04-30,"Lincoln Heights","CA","Los Angeles","Los Angeles","Los Angeles",294,1872,0.00160513643659711,0.00214132762312634,0.0274423710208562,1842
2014-04-30,"Whitney","NV","Las Vegas","Clark","Las Vegas",295,1030,0.0117878192534381,0.0157790927021696,0.0425101214574899,11300
2014-04-30,"Cobbs Creek","PA","Philadelphia","Philadelphia","Philadelphia",296,912,0.00109769484083425,0.014460511679644,0.0422857142857143,12112
2014-04-30,"Corona Valley","CA","Riverside","Riverside","Corona",297,2307,0.00304347826086957,0.000867678958785249,-0.00086617583369424,9935
2014-04-30,"Throggs Neck","NY","New York","Bronx","New York",298,1780,0.0294968189705032,0.0742305371152686,0.0501474926253687,3400
2014-04-30,"Greater Inwood","TX","Houston","Harris","Houston",299,1232,0.00325732899022801,0.014827018121911,0.05932932072227,8238
2014-04-30,"Holmesburg-Torresdale","PA","Philadelphia","Philadelphia","Philadelphia",300,1089,0.0102040816326531,0.0215759849906191,0.0381315538608198,7895
2014-04-30,"Mayfair","PA","Philadelphia","Philadelphia","Philadelphia",301,1148,-0.00863557858376511,0.00437445319335083,0.0609981515711645,10080
2014-04-30,"East Las Vegas","NV","Las Vegas","Clark","Las Vegas",302,903,0.0100671140939597,0.0134680134680135,0.00668896321070234,5562
2014-04-30,"Edgewater Beach","IL","Chicago","Cook","Chicago",303,1701,-0.00409836065573771,0.0246987951807229,0.145454545454545,9486
2014-04-30,"Oak Cliff","TX","Dallas-Fort Worth","Dallas","Dallas",304,1223,0.00163800163800164,0.0311973018549747,0.0570440795159896,6253
2014-04-30,"West Hills","CA","Los Angeles","Los Angeles","Los Angeles",305,2774,-0.00179920834832674,0.00946142649199418,0.033147113594041,11981
2014-04-30,"North Central","CA","Los Angeles","Los Angeles","Pasadena",306,2183,-0.000457875457875458,0.00784856879039704,0.0465004793863854,4248
2014-04-30,"Fort Greene","NY","New York","Kings","New York",307,3036,0.00629764666887637,0.0461750516884907,-0.00978473581213307,1315
2014-04-30,"Fort Bend - Houston","TX","Houston","Harris","Houston",308,1237,-0.00402576489533011,0.0181069958847737,0.0765883376849434,10661
2014-04-30,"14621","NY","Rochester","Monroe","Rochester",309,903,0.00556792873051225,0.0180383314543405,0.0427251732101617,6749
2014-04-30,"Del Rey","CA","Los Angeles","Los Angeles","Los Angeles",310,2976,0.00472653612424038,0.0163934426229508,0.0632368703108253,7035
2014-04-30,"Bustleton","PA","Philadelphia","Philadelphia","Philadelphia",311,1377,0.00145454545454545,0.0732657833203429,-0.0254777070063694,9522
2014-04-30,"Northwest Anaheim","CA","Los Angeles","Orange","Anaheim",312,2210,-0.0054005400540054,-0.0036068530207394,0.0198431010613752,3028
2014-04-30,"Whitestone","NY","New York","Queens","New York",313,2108,-0.00612918434700613,0.00764818355640535,0.0328270455658991,5405
2014-04-30,"Little Woods","LA","New Orleans","Orleans","New Orleans",314,1373,0.00438917337234821,0.000728862973760933,0.175513698630137,8051
2014-04-30,"Mears Corner","VA","Virginia Beach","Virginia Beach City","Virginia Beach",315,1562,0.00128205128205128,0.00128205128205128,0.0149447693307342,9502
2014-04-30,"Glendale","NY","New York","Queens","New York",316,1917,0.00313971742543171,0.0132135306553911,0.0218550106609808,2055
2014-04-30,"Hyde Park","MA","Boston","Suffolk","Boston",317,2287,0.0205265506470326,0.0558633425669437,0.053431598341778,5729
2014-04-30,"Old Brooklyn","OH","Cleveland","Cuyahoga","Cleveland",318,934,0.0075512405609493,0.0331858407079646,0.0447427293064877,9644
2014-04-30,"Middle Village","NY","New York","Queens","New York",319,1999,-0.0014985014985015,-0.0147856086742238,-0.00744786494538232,4572
2014-04-30,"M Streets","TX","Dallas-Fort Worth","Dallas","Dallas",320,1627,0.0343293070565798,0.0476497102382486,0.119752236751549,7099
2014-04-30,"Homecrest","NY","New York","Kings","New York",321,2293,-0.00993091537132988,-0.0154572778016316,0.0571692023974182,1513
2014-04-30,"West Raleigh","NC","Raleigh","Wake","Raleigh",322,1149,-0.00260416666666667,-0.000869565217391304,0.0286481647269472,7185
2014-04-30,"Kingsessing","PA","Philadelphia","Philadelphia","Philadelphia",323,866,0.00580720092915215,0.0212264150943396,0.0285035629453682,11553
2014-04-30,"Prospect Lefferts Gardens","NY","New York","Kings","New York",324,2692,-0.000742390497401633,0.0177693761814745,0.122602168473728,968
2014-04-30,"South Corona","CA","Riverside","Riverside","Corona",325,2271,-0.00175824175824176,0.00531208499335989,-0.00656167979002625,8821
